nr.	cuiio	idno
6910	41287870	1018600040626
6911	41287976	1018600040844
6912	41288013	1018600040925
6913	41288071	1018600041036
6914	41288190	1018600041302
6915	41288444	1018600041586
6916	41288510	1018600041760
6917	41288697	1018600042365
6918	41288728	1018600042402
6919	41288970	1018600041977
6920	41289053	1018600042158
6921	41289260	1018605001934
6922	41289917	1018606003876
6923	41290033	1018606004264
6924	41290079	1018606004367
6925	41290754	1018611002761
6926	41292517	1019602000302
6927	41293729	1018603002982
6928	41294137	1018600040202
6929	41294278	1018600041287
6930	41294930	1018600047256
6931	41295071	1018600048699
6932	41295208	1018600051082
6933	41295361	1018600051406
6934	41296633	1019600012738
6935	41296685	1019600013539
6936	41296702	1019600013894
6937	41297207	1019600020632
6938	41297242	1019600017124
6939	41297294	1019600018372
6940	41297687	1019600023183
6941	41298158	1019600028144
6942	41298313	1019600029244
6943	41298744	1020600016435
6944	41298856	1018600042572
6945	41299152	1018600043030
6946	41299229	1018600042871
6947	41299241	1018600043029
6948	41299426	1018600043454
6949	41299927	1018600043753
6950	41300629	1018600044509
6951	41300642	1018600044657
6952	41300748	1018600044875
6953	41300820	1018600044886
6954	41300949	1018600045296
6955	41301386	1018600045045
6956	41301535	1018600045997
6957	41301943	1018600046950
6958	41302411	1018600046949
6959	41302575	1018600047267
6960	41302983	1018600047924
6961	41303059	1018600048149
6962	41303698	1018600048736
6963	41303913	1018600049319
6964	41303936	1018600049353
6965	41304189	1018600049308
6966	41304195	1018600049331
6967	41304918	1018600050225
6968	41304969	1018600050362
6969	41305042	1018600050649
6970	41305256	1018600050409
6971	41305272	1018600050443
6972	41305303	1018600050502
6973	41305349	1018600050616
6974	41305355	1018600050638
6975	41305415	1018600050786
6976	41305473	1018600050753
6977	41305645	1018600051118
6978	41305651	1018600051163
6979	41305668	1018600051244
6980	41305898	1018600051989
6981	41306490	1019600000261
6982	41306509	1019600000272
6983	41306840	1019600000283
6984	41306917	1019600000434
6985	41306946	1019600000467
6986	41307325	1019600001408
6987	41307453	1019600001752
6988	41307472	1019600001833
6989	41307934	1019600001888
6990	41309413	1018607002924
6991	41309985	1019605000048
6992	41310362	1019606000034
6993	41311568	1019606000377
6994	41312198	1019603000893
6995	41312214	1019608000094
6996	41312496	1019602000472
6997	41318441	1019609000644
6998	41319179	1019611001200
6999	41320188	1020605001386
7000	41322320	1019605001115
7001	41322371	1019605001160
7002	41322388	1019605001182
7003	41322655	1019607001245
7004	41322908	1019600002405
7005	41322974	1019600002612
7006	41323376	1019600003963
7007	41323726	1019600003918
7008	41323790	1019600004225
7009	41323962	1019600004708
7010	41324950	1019600006023
7011	41325286	1019600006805
7012	41325530	1019600008050
7013	41326280	1019600008809
7014	41326676	1019600009703
7015	41327173	1019600010365
7016	41327569	1019600012141
7017	41327919	1019600011591
7018	41328020	1019600011937
7019	41328051	1019600011775
7020	41328209	1019600012543
7021	41328333	1019600013067
7022	41328528	1019600013171
7023	41328735	1019600013931
7024	41328758	1019600014019
7025	41329002	1019600013746
7026	41329083	1019600013919
7027	41329232	1019600014307
7028	41329410	1019600014916
7029	41330063	1019600016068
7030	41330117	1019600016253
7031	41330152	1019600016415
7032	41330212	1019600016758
7033	41330235	1019600016770
7034	41330258	1019600016817
7035	41330519	1019600016792
7036	41330608	1019600017157
7037	41330815	1019600017571
7038	41330896	1019600017777
7039	41331275	1019600017906
7040	41332116	1019600019863
7041	41332323	1019600020964
7042	41332487	1019600020539
7043	41332599	1019600020757
7044	41332889	1019600022083
7045	41333179	1019600023194
7046	41333736	1019600023493
7047	41334173	1019600024423
7048	41334233	1019600024814
7049	41334291	1019600025198
7050	41334302	1019600025305
7051	41334658	1019600025981
7052	41334664	1019600026106
7053	41335008	1019600026014
7054	41335066	1019600026140
7055	41335209	1019600026379
7056	41335273	1019600026243
7057	41335333	1019600026391
7058	41335362	1019600026449
7059	41335439	1019600026520
7060	41335729	1019600026841
7061	41335942	1019600027468
7062	41336083	1019600027206
7063	41336137	1019600027491
7064	41336373	1019600029026
7065	41336605	1019600028041
7066	41337591	1019604001211
7067	41337958	1019611001901
7068	41339733	1019609001870
7069	41341428	1019604001842
7070	41341492	1019604001945
7071	41346742	1019600042502
7072	41346851	1019600028926
7073	41347282	1019600029749
7074	41347425	1019600031939
7075	41347537	1019600035395
7076	41347572	1019600038514
7077	41347773	1019600031434
7078	41348755	1019600031168
7079	41348933	1019600030437
7080	41349157	1019600030910
7081	41349186	1019600030965
7082	41349200	1019600030998
7083	41349737	1019600032165
7084	41349789	1019600032224
7085	41350746	1019600036266
7086	41350953	1019600036864
7087	41351312	1019600037665
7088	41351541	1019600038503
7089	41351906	1019602004562
7090	41352076	1020604000027
7091	41353130	1019606002164
7092	41353503	1019600059247
7093	41354738	1019607002884
7094	41355904	1019602005422
7095	41356708	1019600039131
7096	41357010	1019600039887
7097	41357151	1019600040232
7098	41357211	1019600039407
7099	41357441	1019600041044
7100	41358653	1019600040955
7101	41359233	1019600041561
7102	41359368	1019600042513
7103	41359374	1019600042568
7104	41359664	1019600042373
7105	41360006	1019600043233
7106	41360271	1019600044023
7107	41360578	1019600044182
7108	41360609	1019600044241
7109	41360644	1019600044584
7110	41360696	1019600044919
7111	41360733	1019600045363
7112	41362942	1019611004614
7113	41363542	1019606006106
7114	41364292	1019602009925
7115	41364381	1019602010037
7116	41365529	1020611000348
7117	41367020	1019600046407
7118	41367072	1019600046500
7119	41367586	1019600046452
7120	41368396	1019600048847
7121	41368752	1019600048825
7122	41369190	1019600053832
7123	41369527	1019600049316
7124	41369852	1019600052075
7125	41369869	1019600052101
7126	41370246	1019600059111
7127	41371240	1019600046016
7128	41371458	1019600047884
7129	41371636	1019600051953
7130	41372067	1020600000432
7131	41372222	1019600056844
7132	41373256	1020600005932
7133	41373322	1020600007280
7134	41373664	1020600013858
7135	41373718	1020600014110
7136	41373730	1020600014154
7137	41373954	1020600016516
7138	41375634	1019600052466
7139	41375769	1019600053692
7140	41376473	1019600053784
7141	41377314	1019600055401
7142	41377449	1019600056017
7143	41378319	1019600058608
7144	41378360	1019600058996
7145	41378733	1020600002403
7146	41379046	1019600059731
7147	41379081	1019600059971
7148	41379342	1019600059317
7149	41379543	1019600060441
7150	41379767	1019600061507
7151	41380339	1020600000225
7152	41380434	1020602000104
7153	41380658	1020602000539
7154	41381505	1020608000531
7155	41384314	1020603001452
7156	41385390	1020600001200
7157	41385986	1020600001934
7158	41386425	1020600001406
7159	41386477	1020600001587
7160	41386520	1020600001750
7161	41386891	1020600002285
7162	41386916	1020600002322
7163	41386980	1020600002632
7164	41387028	1020600002791
7165	41387301	1020600002779
7166	41387560	1020600003765
7167	41387790	1020600004197
7168	41388275	1020600004407
7169	41388418	1020600003721
7170	41389004	1020600005183
7171	41389085	1020600004647
7172	41389122	1020600006227
7173	41389205	1020600021235
7174	41389369	1020600016240
7175	41389748	1020600005714
7176	41389777	1020600005851
7177	41394181	1021600003739
7178	41395045	1020600005873
7179	41395697	1020600007213
7180	41396375	1020600008254
7181	41396576	1020600008586
7182	41397185	1020600011038
7183	41397759	1020600014268
7184	41397771	1020600014305
7185	41397819	1020600014338
7186	41397854	1020600014408
7187	41397959	1020600014693
7188	41398049	1020600015416
7189	41398084	1020600015575
7190	41398954	1020600016653
7191	41399310	1020600017258
7192	41399451	1020600017410
7193	41400131	1020600018521
7194	41400154	1020600018613
7195	41400289	1020600018831
7196	41400361	1020600018967
7197	41400705	1020600018299
7198	41400740	1020600022508
7199	41401219	1020600019779
7200	41401774	1020600020478
7201	41401975	1020600021981
7202	41402029	1020600020582
7203	41402101	1020600021822
7204	41402227	1020600020917
7205	41402242	1020600020951
7206	41402685	1020600021914
7207	41402762	1020600022036
7208	41403069	1020600026355
7209	41403112	1020600027031
7210	41403336	1020600022346
7211	41403566	1020600022645
7212	41403843	1020600023033
7213	41405370	1020605000688
7214	41406317	1020604000843
7215	41406990	1020602001787
7216	41407417	1020606002014
7217	41408411	1020607001254
7218	41408718	1020602002016
7219	41408836	1020602002153
7220	41409853	1020606002380
7221	41410371	1020602002496
7222	41410767	1020609004259
7223	41411005	1020609004536
7224	41411962	1020602002603
7225	41412364	1020608002742
7226	41413547	1020602002980
7227	41413719	1020606002966
7228	41414392	1020600027020
7229	41415658	1020600033126
7230	41419065	1020600023712
7231	41420375	1020600025369
7232	41420837	1020600026894
7233	41421268	1020600026584
7234	41422090	1020600028212
7235	41422180	1020600028315
7236	41422210	1020600028348
7237	41422285	1020600028430
7238	41422523	1020600029596
7239	41422569	1020600030354
7240	41422888	1020600028773
7241	41423178	1020600029275
7242	41423480	1020600029806
7243	41423971	1020602003220
7244	41424427	1020603006114
7245	41424686	1020604001699
7246	41424976	1020607002284
7247	41425177	1020605001847
7248	41426389	1020606003332
7249	41426952	1020600038969
7250	41427615	1021605000135
7251	41427940	1020606003790
7252	41428017	1020606003860
7253	41428537	1020600030192
7254	41428603	1020600030309
7255	41428744	1020600030538
7256	41429028	1020600030974
7257	41429591	1020600031948
7258	41429809	1020600032299
7259	41429962	1020600032521
7260	41430385	1020600036611
7261	41430586	1020600035186
7262	41430741	1020600034455
7263	41430876	1020600032668
7264	41431054	1020600032901
7265	41431410	1020600033492
7266	41431491	1020600033621
7267	41431999	1020600034411
7268	41432094	1020600034581
7269	41432237	1020600034721
7270	41432289	1020600034798
7271	41432355	1020600034868
7272	41432384	1020600034916
7273	41432705	1020600035463
7274	41432711	1020600035474
7275	41433159	1020600036297
7276	41433283	1020611003626
7277	41433484	1021611000105
7278	41436057	1021604000068
7279	41437985	1021602000570
7280	41438043	1020600037397
7281	41438234	1020600036932
7282	41438300	1020600039391
7283	41438642	1020600037629
7284	41438659	1020600037652
7285	41438843	1020600036507
7286	41439110	1020600037010
7287	41439191	1020600037135
7288	41439297	1020600038729
7289	41439305	1020600038981
7290	41439707	1020600037825
7291	41440981	1020600040399
7292	41441288	1020600041776
7293	41441555	1020600042669
7294	41441710	1020600042131
7295	41441845	1020600042991
7296	41441992	1020600044700
7297	41442170	1021600002972
7298	41442193	1021600003599
7299	41442307	1021600006958
7300	41442342	1021600007379
7301	41443519	1020600045338
7302	41443850	1020600045729
7303	41444140	1020600047343
7304	41444192	1020600047860
7305	41444909	1020600046807
7306	41445116	1020600048269
7307	41445197	1021600000381
7308	41445292	1020600047952
7309	41447115	1021600004688
7310	41447411	1021600011231
7311	41447581	1021600012331
7312	41447859	1020600042913
7313	41448994	1021600007656
7314	41449491	1021600016535
7315	41449663	1021600008549
7316	41452808	1021606000338
7317	41454859	1021606000590
7318	41454894	1021606000648
7319	41457266	1021600005157
7320	41457609	1021600005065
7321	41458018	1021600005364
7322	41460274	1021600016513
7323	41460417	1021600009948
7324	41461463	1021600013235
7325	41462882	1021600012630
7326	41463700	1021600015815
7327	41463829	1021600017783
7328	41464148	1021600015538
7329	41464243	1021600017266
7330	41466265	1021600018816
7331	41466495	1021600023605
7332	41467282	1021600019592
7333	41467402	1021600020017
7334	41467612	1021600019226
7335	41467709	1021600019639
7336	41467856	1021600021232
7337	41467885	1021600021678
7338	41468293	1021600022826
7339	41469507	1021600025698
7340	41469588	1021600026916
7341	41469677	1021600023694
7342	41470261	1021600025816
7343	41471562	1021600029744
7344	41471757	1021606001003
7345	41472320	1021611000806
7346	41472627	1021602002172
7347	41472716	1021602002264
7348	41472952	1021604000921
7349	41474709	1021600024004
7350	41474951	1021605000962
7351	41475413	1021608000745
7352	41475637	1021602002633
7353	41480615	1021600023498
7354	41481483	1021604001515
7355	41481810	1021611001113
7356	41483306	1021608001177
7357	41484346	1021606001977
7358	41486463	1021600027186
7359	41487528	1021600028471
7360	41487936	1021600035998
7361	41488663	1021600029353
7362	41488982	1021600030409
7363	41489177	1021600031152
7364	41489220	1021600030270
7365	41490080	1021600031738
7366	41490269	1021600032252
7367	41490720	1021600050825
7368	41490890	1021600032953
7369	41492475	1021600034876
7370	41492914	1021600035460
7371	41493249	1021600036733
7372	41494936	1021600039170
7373	41495249	1021600039022
7374	41495901	1021611001917
7375	41495918	1021604001537
7376	41496639	1021604001696
7377	41498710	1021600042264
7378	41503428	1021600030498
7379	41503931	1021600042404
7380	41504267	1021600038782
7381	41504787	1021600047708
7382	41505019	1021600049366
7383	41507662	1021607002269
7384	41508377	1022611000216
7385	41508874	1021606003144
7386	41509164	1022600002016
7387	41509359	1022600018156
7388	41510635	1021600039479
7389	41511362	1021600041614
7390	41511379	1021600041658
7391	41512870	1021600041393
7392	41514544	1021600044198
7393	41516106	1021600047258
7394	41516922	1021600049115
7395	41516974	1021600049687
7396	41517442	1021600049182
7397	41518004	1021600053789
7398	41518016	1021600049090
7399	41518944	1021600050881
7400	41519346	1022600002717
7401	41519576	1022600010220
7402	41519990	1022609000037
7403	41521018	1022606000265
7404	41522963	1022609000347
7405	41523555	1022602000821
7406	41523750	1022602001150
7407	41526040	1022603001227
7408	41526725	1022600043006
7409	41526949	1022607000631
7410	41528517	1022605000752
7411	41529066	1022600024252
7412	41529907	1021600052483
7413	41531590	1022600000713
7414	41532861	1022600003699
7415	41533197	1022600006715
7416	41533464	1022600002991
7417	41533576	1022600003600
7418	41538609	1022600030129
7419	41538869	1022600005291
7420	41539745	1022600006612
7421	41540783	1022600017067
7422	41542227	1022600012615
7423	41542339	1022600013450
7424	41542635	1022600013542
7425	41542948	1022600013807
7426	41543758	1022600014136
7427	41543942	1022600014871
7428	41545007	1022600017311
7429	41546449	1022600018695
7430	41546484	1022600019511
7431	41546685	1022600022454
7432	41546709	1022600022708
7433	41547779	1022600019496
7434	41549850	1022600024654
7435	41550178	1022600024274
7436	41552639	1022600027563
7437	41552958	1022600027644
7438	41554396	1022606001376
7439	41554609	1022609000864
7440	41556123	1022602002445
7441	41562496	1022600049684
